occupation_name,country,state,count,hispanic_or_latino_n,white_n,black_n,asian_n,pacific_islander_n,american_or_alaskan_native_n,other_or_multiple_n,less_than_30yrs_n,30_to_39_yrs_n,40_to_49_yrs_n,50_to_59_yrs_n,60_or_older_n,male_n,female_n,hispanic_or_latino_percentage,white_percentage,black_percentage,asian_percentage,pacific Islander_percentage,american_or_alaskan_native_percentage,other_or_multiple_percentage,less_than_30yrs_percentage,30_to_39_yrs_percentage,40_to_49_yrs_percentage,50_to_59_yrs_percentage,60_or_older_percentage,male_percentage,female_percentage
Medical and Clinical Laboratory Technologists & Technicians,United States,All States,338429,44058,187184,54391,40156,722,1486,10432,82862,76776,64233,65194,49364,94830,243599,13.018,55.31,16.072,11.865,0.213,0.439,3.082,24.484,22.686,18.98,19.264,14.586,28.021,71.979
Medical Assistants,United States,Alabama,6992,,4588,1950,,,,,2322,1742,1626,984,318,,6355,,65.618,27.889,,,,,33.209,24.914,23.255,14.073,4.548,,90.89
Medical Assistants,United States,Alaska,1439,,775,,,,,,452,,,,,,1373,,53.857,,,,,,31.411,,,,,,95.413
Medical Assistants,United States,Arizona,15652,8290,5150,619,,,729,,6640,4242,2808,1100,862,1558,14094,52.964,32.903,3.955,,,4.658,,42.423,27.102,17.94,7.028,5.507,9.954,90.046
Medical Assistants,United States,Arkansas,3323,,2399,489,,,,,1477,1051,,,,,3198,,72.194,14.716,,,,,44.448,31.628,,,,,96.238
Medical Assistants,United States,California,86808,51899,16431,4995,10759,490,,2120,36285,23992,14217,8170,4144,9995,76813,59.786,18.928,5.754,12.394,0.564,,2.442,41.799,27.638,16.378,9.412,4.774,11.514,88.486
Medical Assistants,United States,Colorado,10228,3132,6196,,,,,,3576,3191,1876,962,623,1031,9197,30.622,60.579,,,,,,34.963,31.199,18.342,9.406,6.091,10.08,89.92
Medical Assistants,United States,Connecticut,6759,1660,3896,,,,,,1821,1889,1442,988,619,,6573,24.56,57.642,,,,,,26.942,27.948,21.335,14.618,9.158,,97.248
Medical Assistants,United States,Delaware,2147,,988,,,,,,,519,,309,,,2111,,46.018,,,,,,,24.173,,14.392,,,98.323
Medical Assistants,United States,District of Columbia,1308,,,741,,,,,297,563,,,,,1131,,,56.651,,,,,22.706,43.043,,,,,86.468
Medical Assistants,United States,Florida,45156,17857,17314,8270,716,,,981,13898,11937,10383,6198,2740,5769,39387,39.545,38.343,18.314,1.586,,,2.172,30.778,26.435,22.994,13.726,6.068,12.776,87.224
Medical Assistants,United States,Georgia,17290,1927,7894,6351,777,,,,4881,4767,4358,2437,847,1379,15911,11.145,45.656,36.732,4.494,,,,28.23,27.571,25.205,14.095,4.899,7.976,92.024
Medical Assistants,United States,Hawaii,3729,,660,,1561,,,852,1612,966,613,407,,302,3427,,17.699,,41.861,,,22.848,43.229,25.905,16.439,10.914,,8.099,91.901
Medical Assistants,United States,Idaho,3352,351,2710,,,,,,1059,879,702,586,,,3134,10.471,80.847,,,,,,31.593,26.223,20.943,17.482,,,93.496
Medical Assistants,United States,Illinois,19776,5509,9435,3675,541,,,603,6789,6278,3351,2491,867,1484,18292,27.857,47.709,18.583,2.736,,,3.049,34.329,31.746,16.945,12.596,4.384,7.504,92.496
Medical Assistants,United States,Indiana,11934,948,8775,1686,,,,,3840,3557,2309,1779,449,384,11550,7.944,73.529,14.128,,,,,32.177,29.806,19.348,14.907,3.762,3.218,96.782
Medical Assistants,United States,Iowa,3529,,2901,,,,,,839,1067,529,729,365,,3185,,82.205,,,,,,23.774,30.235,14.99,20.657,10.343,,90.252
Medical Assistants,United States,Kansas,3539,517,2467,,,,,,1305,970,546,,,,3371,14.609,69.709,,,,,,36.875,27.409,15.428,,,,95.253
Medical Assistants,United States,Kentucky,7856,,6679,685,,,,,2254,1972,1883,1137,610,363,7493,,85.018,8.719,,,,,28.691,25.102,23.969,14.473,7.765,4.621,95.379
Medical Assistants,United States,Louisiana,7806,369,4605,2525,,,,,2985,2236,1567,743,,815,6991,4.727,58.993,32.347,,,,,38.24,28.645,20.074,9.518,,10.441,89.559
Medical Assistants,United States,Maine,2987,,2785,,,,,,595,973,736,459,,,2776,,93.237,,,,,,19.92,32.574,24.64,15.367,,,92.936
Medical Assistants,United States,Maryland,10841,1293,4526,4126,516,,,367,3563,3364,2077,1059,778,1408,9433,11.927,41.749,38.059,4.76,,,3.385,32.866,31.03,19.159,9.768,7.176,12.988,87.012
Medical Assistants,United States,Massachusetts,13805,2931,7826,1413,663,,,911,4462,3829,2183,2365,966,1502,12303,21.231,56.69,10.235,4.803,,,6.599,32.322,27.736,15.813,17.131,6.997,10.88,89.12
Medical Assistants,United States,Michigan,24539,2031,17504,3547,589,,,766,7667,7410,4553,3742,1167,1409,23130,8.277,71.331,14.455,2.4,,,3.122,31.244,30.197,18.554,15.249,4.756,5.742,94.258
Medical Assistants,United States,Minnesota,4682,,3609,,,,,,1353,1375,934,,,573,4109,,77.082,,,,,,28.898,29.368,19.949,,,12.238,87.762
Medical Assistants,United States,Mississippi,3384,,1564,1612,,,,,1009,1094,493,609,,,3102,,46.217,47.636,,,,,29.817,32.329,14.569,17.996,,,91.667
Medical Assistants,United States,Missouri,8336,,6346,1240,,,,,3470,1483,1490,1444,449,,8105,,76.128,14.875,,,,,41.627,17.79,17.874,17.322,5.386,,97.229
Medical Assistants,United States,Montana,1185,,1027,,,,,,620,,,,,,1091,,86.667,,,,,,52.321,,,,,,92.068
Medical Assistants,United States,Nebraska,2725,,1728,,,,,,,493,700,,,,2582,,63.413,,,,,,,18.092,25.688,,,,94.752
Medical Assistants,United States,Nevada,6167,3247,1991,,,,,,3446,1150,929,455,,874,5293,52.651,32.285,,,,,,55.878,18.648,15.064,7.378,,14.172,85.828
Medical Assistants,United States,New Hampshire,2405,,2213,,,,,,879,606,377,,,,2189,,92.017,,,,,,36.549,25.198,15.676,,,,91.019
Medical Assistants,United States,New Jersey,17249,5949,7401,2439,1296,,,,6526,4771,2969,1894,1089,1235,16014,34.489,42.907,14.14,7.513,,,,37.834,27.66,17.213,10.98,6.313,7.16,92.84
Medical Assistants,United States,New Mexico,3796,2401,720,,,,405,,1327,1400,726,264,,,3468,63.251,18.967,,,,10.669,,34.958,36.881,19.125,6.955,,,91.359
Medical Assistants,United States,New York,33552,12175,12226,5272,2799,,,1048,11254,9533,5996,4738,2031,4039,29513,36.287,36.439,15.713,8.342,,,3.124,33.542,28.413,17.871,14.121,6.053,12.038,87.962
Medical Assistants,United States,North Carolina,17618,1952,9956,4856,,,,530,5617,4904,3995,2345,757,2465,15153,11.08,56.51,27.563,,,,3.008,31.882,27.835,22.676,13.31,4.297,13.991,86.009
Medical Assistants,United States,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medical Assistants,United States,Ohio,21385,1011,16767,2498,,,,598,5531,6506,4502,3340,1506,1271,20114,4.728,78.405,11.681,,,,2.796,25.864,30.423,21.052,15.618,7.042,5.943,94.057
Medical Assistants,United States,Oklahoma,6128,775,3473,928,,,,,1819,2131,1051,769,358,,5737,12.647,56.674,15.144,,,,,29.683,34.775,17.151,12.549,5.842,,93.619
Medical Assistants,United States,Oregon,9309,2247,6477,,,,,,3266,2166,2261,1136,480,790,8519,24.138,69.578,,,,,,35.084,23.268,24.288,12.203,5.156,8.486,91.514
Medical Assistants,United States,Pennsylvania,20865,2651,14261,3199,,,,587,6591,5498,4154,2790,1832,1195,19670,12.705,68.349,15.332,,,,2.813,31.589,26.35,19.909,13.372,8.78,5.727,94.273
Medical Assistants,United States,Rhode Island,1917,500,1203,,,,,,747,,,270,,,1860,26.082,62.754,,,,,,38.967,,,14.085,,,97.027
Medical Assistants,United States,South Carolina,7693,,4534,2701,,,,,2770,2218,1180,675,,1011,6682,,58.937,35.11,,,,,36.007,28.831,15.339,8.774,,13.142,86.858
Medical Assistants,United States,South Dakota,903,,636,,,,,,,,,,,,840,,70.432,,,,,,,,,,,,93.023
Medical Assistants,United States,Tennessee,9921,,6915,2498,,,,,3698,2513,2126,1137,447,666,9255,,69.701,25.179,,,,,37.274,25.33,21.429,11.461,4.506,6.713,93.287
Medical Assistants,United States,Texas,50635,30287,11671,6011,1371,,,1147,19943,16638,8510,3844,1700,5086,45549,59.814,23.049,11.871,2.708,,,2.265,39.386,32.859,16.807,7.592,3.357,10.044,89.956
Medical Assistants,United States,Utah,7453,1377,5570,,,,,,3546,1750,1011,1008,,756,6697,18.476,74.735,,,,,,47.578,23.48,13.565,13.525,,10.144,89.856
Medical Assistants,United States,Vermont,935,,770,,,,,,,,,,,,816,,82.353,,,,,,,,,,,,87.273
Medical Assistants,United States,Virginia,13629,1849,6574,4032,805,,,359,6276,3313,2134,1546,360,2122,11507,13.567,48.235,29.584,5.907,,,2.634,46.049,24.308,15.658,11.343,2.641,15.57,84.43
Medical Assistants,United States,Washington,15244,2349,9034,738,1657,,,1265,4979,4513,3161,1799,792,1679,13565,15.409,59.263,4.841,10.87,,,8.298,32.662,29.605,20.736,11.801,5.195,11.014,88.986
Medical Assistants,United States,West Virginia,3821,,3491,,,,,,1272,997,981,343,,,3546,,91.364,,,,,,33.29,26.093,25.674,8.977,,,92.803
Medical Assistants,United States,Wisconsin,10631,,8492,,,,,,2655,2906,2162,2216,692,753,9878,,79.88,,,,,,24.974,27.335,20.337,20.845,6.509,7.083,92.917
Medical Assistants,United States,Wyoming,782,,669,,,,,,,,,,,,766,,85.55,,,,,,,,,,,,97.954
Medical Assistants,United States,All States,593646,172791,286495,83290,29107,1015,3057,17891,209774,167347,112102,71928,32495,56302,537344,29.107,48.26,14.03,4.903,0.171,0.515,3.014,35.337,28.19,18.884,12.116,5.474,9.484,90.516
Medical Records & Health Information Technicians,United States,Alabama,2843,,1976,809,,,,,,749,,629,408,,2618,,69.504,28.456,,,,,,26.345,,22.125,14.351,,92.086
Medical Records & Health Information Technicians,United States,Alaska,420,,,,,,,,,,,,,,323,,,,,,,,,,,,,,76.905
Medical Records & Health Information Technicians,United States,Arizona,4832,929,3011,,,,362,,1241,766,1176,837,812,1143,3689,19.226,62.314,,,,7.492,,25.683,15.853,24.338,17.322,16.805,23.655,76.345
Medical Records & Health Information Technicians,United States,Arkansas,2063,,1632,,,,,,,,493,460,,,1919,,79.108,,,,,,,,23.897,22.298,,,93.02
Medical Records & Health Information Technicians,United States,California,17320,5590,5285,1333,4154,,,776,2857,4125,4204,4108,2026,3470,13850,32.275,30.514,7.696,23.984,,,4.48,16.495,23.816,24.273,23.718,11.697,20.035,79.965
Medical Records & Health Information Technicians,United States,Colorado,3718,1069,2358,,,,,,,596,1016,787,679,,3287,28.752,63.421,,,,,,,16.03,27.327,21.167,18.263,,88.408
Medical Records & Health Information Technicians,United States,Connecticut,1670,,884,,,,,,,,,650,273,,1622,,52.934,,,,,,,,,38.922,16.347,,97.126
Medical Records & Health Information Technicians,United States,Delaware,457,,366,,,,,,,,,,,,457,,80.088,,,,,,,,,,,,100
Medical Records & Health Information Technicians,United States,District of Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medical Records & Health Information Technicians,United States,Florida,14060,3666,7387,2432,,,,,1973,2666,3755,3042,2624,1732,12328,26.074,52.539,17.297,,,,,14.033,18.962,26.707,21.636,18.663,12.319,87.681
Medical Records & Health Information Technicians,United States,Georgia,5300,,2633,2255,,,,,,1402,1350,1349,757,,5087,,49.679,42.547,,,,,,26.453,25.472,25.453,14.283,,95.981
Medical Records & Health Information Technicians,United States,Hawaii,593,,,,,,,,,,,,,,560,,,,,,,,,,,,,,94.435
Medical Records & Health Information Technicians,United States,Idaho,1077,,972,,,,,,,,,,,,1048,,90.251,,,,,,,,,,,,97.307
Medical Records & Health Information Technicians,United States,Illinois,7924,863,4800,1799,374,,,,1071,1784,1502,2133,1434,740,7184,10.891,60.575,22.703,4.72,,,,13.516,22.514,18.955,26.918,18.097,9.339,90.661
Medical Records & Health Information Technicians,United States,Indiana,3803,,3010,357,,,,,348,733,1039,1029,654,,3567,,79.148,9.387,,,,,9.151,19.274,27.321,27.058,17.197,,93.794
Medical Records & Health Information Technicians,United States,Iowa,1976,,1949,,,,,,,124,538,758,401,,1922,,98.634,,,,,,,6.275,27.227,38.36,20.294,,97.267
Medical Records & Health Information Technicians,United States,Kansas,2448,,1834,,,,,,,,815,332,404,,2263,,74.918,,,,,,,,33.292,13.562,16.503,,92.443
Medical Records & Health Information Technicians,United States,Kentucky,3409,,2838,,,,,,259,1138,824,792,,,3216,,83.25,,,,,,7.598,33.382,24.171,23.233,,,94.339
Medical Records & Health Information Technicians,United States,Louisiana,2915,,2001,800,,,,,,1018,463,,489,,2739,,68.645,27.444,,,,,,34.923,15.883,,16.775,,93.962
Medical Records & Health Information Technicians,United States,Maine,890,,856,,,,,,,,,271,,,849,,96.18,,,,,,,,,30.449,,,95.393
Medical Records & Health Information Technicians,United States,Maryland,2877,,1417,1061,,,,,,,545,623,659,,2407,,49.253,36.879,,,,,,,18.943,21.655,22.906,,83.664
Medical Records & Health Information Technicians,United States,Massachusetts,3594,,2469,,,,,,622,673,656,876,767,,3128,,68.698,,,,,,17.307,18.726,18.253,24.374,21.341,,87.034
Medical Records & Health Information Technicians,United States,Michigan,5275,,4404,480,,,,,345,967,1094,1605,1264,218,5057,,83.488,9.1,,,,,6.54,18.332,20.739,30.427,23.962,4.133,95.867
Medical Records & Health Information Technicians,United States,Minnesota,4457,,4047,,,,,,383,1069,1453,990,562,,4397,,90.801,,,,,,8.593,23.985,32.6,22.212,12.609,,98.654
Medical Records & Health Information Technicians,United States,Mississippi,2545,,1669,797,,,,,,477,591,620,410,,2441,,65.58,31.316,,,,,,18.743,23.222,24.361,16.11,,95.914
Medical Records & Health Information Technicians,United States,Missouri,4773,,3996,,,,,,500,920,1328,1397,628,,4488,,83.721,,,,,,10.476,19.275,27.823,29.269,13.157,,94.029
Medical Records & Health Information Technicians,United States,Montana,1248,,930,,,,,,,,,533,,,1200,,74.519,,,,,,,,,42.708,,,96.154
Medical Records & Health Information Technicians,United States,Nebraska,1387,,1234,,,,,,,235,505,246,326,,1306,,88.969,,,,,,,16.943,36.41,17.736,23.504,,94.16
Medical Records & Health Information Technicians,United States,Nevada,1699,,938,,,,,,,,,,229,,1464,,55.209,,,,,,,,,,13.479,,86.168
Medical Records & Health Information Technicians,United States,New Hampshire,826,,759,,,,,,,,,,,,782,,91.889,,,,,,,,,,,,94.673
Medical Records & Health Information Technicians,United States,New Jersey,4449,725,1990,1018,532,,,,533,927,1341,925,723,,3918,16.296,44.729,22.882,11.958,,,,11.98,20.836,30.142,20.791,16.251,,88.065
Medical Records & Health Information Technicians,United States,New Mexico,1194,,,,,,,,,,387,,,,1115,,,,,,,,,,32.412,,,,93.384
Medical Records & Health Information Technicians,United States,New York,11442,2422,5879,2114,870,,,,1929,2782,1758,2923,2050,1814,9628,21.168,51.381,18.476,7.604,,,,16.859,24.314,15.364,25.546,17.916,15.854,84.146
Medical Records & Health Information Technicians,United States,North Carolina,6871,,4395,2034,,,,,525,1327,1668,2058,1293,315,6556,,63.964,29.603,,,,,7.641,19.313,24.276,29.952,18.818,4.584,95.416
Medical Records & Health Information Technicians,United States,North Dakota,631,,565,,,,,,,,,,,,631,,89.54,,,,,,,,,,,,100
Medical Records & Health Information Technicians,United States,Ohio,8036,,6868,738,,,,,576,1470,2270,2378,1342,941,7095,,85.465,9.184,,,,,7.168,18.293,28.248,29.592,16.7,11.71,88.29
Medical Records & Health Information Technicians,United States,Oklahoma,2914,,1941,,,,,,,616,359,860,,,2738,,66.609,,,,,,,21.139,12.32,29.513,,,93.96
Medical Records & Health Information Technicians,United States,Oregon,3584,,2750,,,,,,395,626,951,1107,505,430,3154,,76.73,,,,,,11.021,17.467,26.535,30.887,14.09,11.998,88.002
Medical Records & Health Information Technicians,United States,Pennsylvania,7786,,6047,1050,,,,,1127,1403,2009,1798,1449,,7305,,77.665,13.486,,,,,14.475,18.02,25.803,23.093,18.61,,93.822
Medical Records & Health Information Technicians,United States,Rhode Island,593,,471,,,,,,,,,,,,573,,79.427,,,,,,,,,,,,96.627
Medical Records & Health Information Technicians,United States,South Carolina,2765,,1720,871,,,,,,660,819,648,425,,2654,,62.206,31.501,,,,,,23.87,29.62,23.436,15.371,,95.986
Medical Records & Health Information Technicians,United States,South Dakota,1353,,1119,,,,,,,,,,,,1235,,82.705,,,,,,,,,,,,91.279
Medical Records & Health Information Technicians,United States,Tennessee,4297,,3388,738,,,,,241,799,1306,1480,471,314,3983,,78.846,17.175,,,,,5.609,18.594,30.393,34.443,10.961,7.307,92.693
Medical Records & Health Information Technicians,United States,Texas,13279,4068,6378,1902,748,,,,2125,2378,3187,3029,2560,1652,11627,30.635,48.031,14.323,5.633,,,,16.003,17.908,24,22.81,19.279,12.441,87.559
Medical Records & Health Information Technicians,United States,Utah,1522,,1054,,,,,,,572,,,,,1258,,69.251,,,,,,,37.582,,,,,82.654
Medical Records & Health Information Technicians,United States,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medical Records & Health Information Technicians,United States,Virginia,4524,,2982,1030,,,,,453,933,1031,1381,726,,4258,,65.915,22.767,,,,,10.013,20.623,22.79,30.526,16.048,,94.12
Medical Records & Health Information Technicians,United States,Washington,3519,,2719,,384,,,,,719,707,1137,661,368,3151,,77.266,,10.912,,,,,20.432,20.091,32.31,18.784,10.458,89.542
Medical Records & Health Information Technicians,United States,West Virginia,1245,,1005,,,,,,,,,,,,1108,,80.723,,,,,,,,,,,,88.996
Medical Records & Health Information Technicians,United States,Wisconsin,4298,,3868,,,,,,,941,832,1382,648,,4092,,89.995,,,,,,,21.894,19.358,32.154,15.077,,95.207
Medical Records & Health Information Technicians,United States,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medical Records & Health Information Technicians,United States,All States,191300,24969,121599,27482,9957,581,1880,4832,24029,40434,46202,48271,32364,19497,171803,13.052,63.565,14.366,5.205,0.304,0.983,2.526,12.561,21.136,24.152,25.233,16.918,10.192,89.808
Medical Transcriptionists,United States,Alabama,839,,722,,,,,,,,,,,,839,,86.055,,,,,,,,,,,,100
Medical Transcriptionists,United States,Alaska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medical Transcriptionists,United States,Arizona,1847,,1268,,,,,,1152,,,,,359,1488,,68.652,,,,,,62.371,,,,,19.437,80.563
Medical Transcriptionists,United States,Arkansas,326,,241,,,,,,,,,,,,204,,73.926,,,,,,,,,,,,62.577
Medical Transcriptionists,United States,California,5816,1249,2324,,1611,,,372,3507,554,,630,672,1551,4265,21.475,39.959,,27.699,,,6.396,60.299,9.525,,10.832,11.554,26.668,73.332
Medical Transcriptionists,United States,Colorado,950,,547,,,,,,583,,,,,,525,,57.579,,,,,,61.368,,,,,,55.263
Medical Transcriptionists,United States,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medical Transcriptionists,United States,Delaware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medical Transcriptionists,United States,District of Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medical Transcriptionists,United States,Florida,3702,922,2301,,,,,,1946,307,,527,752,486,3216,24.905,62.156,,,,,,52.566,8.293,,14.236,20.313,13.128,86.872
Medical Transcriptionists,United States,Georgia,1015,,585,,,,,,,,,,175,,870,,57.635,,,,,,,,,,17.241,,85.714
Medical Transcriptionists,United States,Hawaii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medical Transcriptionists,United States,Idaho,500,,438,,,,,,,,,,,,461,,87.6,,,,,,,,,,,,92.2
Medical Transcriptionists,United States,Illinois,1747,,1247,,,,,,1121,,,,220,,1447,,71.38,,,,,,64.167,,,,12.593,,82.828
Medical Transcriptionists,United States,Indiana,1214,,1001,,,,,,458,,,245,,,987,,82.455,,,,,,37.727,,,20.181,,,81.301
Medical Transcriptionists,United States,Iowa,423,,405,,,,,,,,,,,,410,,95.745,,,,,,,,,,,,96.927
Medical Transcriptionists,United States,Kansas,347,,288,,,,,,,,,,,,339,,82.997,,,,,,,,,,,,97.695
Medical Transcriptionists,United States,Kentucky,558,,476,,,,,,,,,,,,513,,85.305,,,,,,,,,,,,91.935
Medical Transcriptionists,United States,Louisiana,588,,511,,,,,,,,,,,,526,,86.905,,,,,,,,,,,,89.456
Medical Transcriptionists,United States,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medical Transcriptionists,United States,Maryland,845,,404,,,,,,536,,,,,,740,,47.811,,,,,,63.432,,,,,,87.574
